"x"
"stewartERR2027890",1.19009000005091
"shiSRR873458",1.15292800622869
"shiSRR873455",1.21920686388029
"stewartERR2027917",1.30523868988265
"shiSRR873463",1.17976708175268
"wallaceERR983265",1.47602682193139
"shiSRR873599",1.09492453035544
"wallaceERR983268",1.24183596315839
"stewartERR2027895",1.17010772094024
"hessSRR094166",1.08049945167197
"stewartERR2027928",1.3400241806849
"stewartERR2027923",1.19414365858674
"shiSRR873457",1.0866051472601
"hessSRR094424",1.10252786277252
"shiSRR873597",1.16242564828442
"shiSRR873452",1.06434195445743
"hessSRR094418",1.080991528468
"shiSRR873460",1.12487109770389
"stewartERR2027903",1.09657618063652
"stewartERR2027908",1.22070212649933
"shiSRR873602",1.13934070802251
"shiSRR873596",1.07190262947141
"stewartERR2027927",1.21797980211076
"stewartERR2027929",1.18906261411341
"stewartERR2027912",1.30108080969547
"wallaceERR983264",1.07818267941834
"shiSRR873459",1.17729003844268
"shiSRR873606",1.09568715414079
"shiSRR873604",1.11617715576743
"stewartERR2027909",1.11866470230972
"stewartERR2027920",1.28996996173738
"shiSRR873454",1.09149024945707
"shiSRR873462",1.28806593435607
"stewartERR2027889",1.26988872666994
"stewartERR2027916",1.24422641928767
"shiSRR873464",1.19607672718572
"stewartERR2027891",1.29507415824147
"shiSRR873595",1.07361984699202
"stewartERR2027900",1.11843225433294
"hessSRR094416",1.07962107132585
"shiSRR873609",1.11188424649405
"wallaceERR983263",1.15929025966649
"hessSRR094415",1.08656507740597
"stewartERR2027925",1.31330199175528
"shiSRR1222431",1.10486197698294
"stewartERR2027898",1.14659732156298
"stewartERR2027918",1.3443534541895
"shiSRR873456",1.0839122205324
"hessSRR094419",1.10054589604285
"hessSRR094403",1.08027457852395
"shiSRR873598",1.11473513217439
"shiSRR873605",1.11953139093461
"stewartERR2027926",1.2333699041454
"hessSRR094417",1.08043474724759
"stewartERR2027915",1.29100693121062
"stewartERR2027897",1.39757442634564
"shiSRR873607",1.14933356458571
"stewartERR2027924",1.3723573618299
"stewartERR2027902",1.27170046142366
"wallaceERR2027890",1.19569604563349
"shiSRR1222429",1.08961244294129
"wallaceERR2530126",1.03480842290698
"wallaceERR2027889",1.26988872666994
"stewartERR2027899",1.1171232292471
"shiSRR1267595",1.0971602829713
"stewartERR2027919",1.20987839864095
"shiSRR873608",1.12075075928807
"shiSRR873451",1.10093150821405
"hessSRR094428",1.09032056479221
"shiSRR873601",1.09803975935962
"stewartERR2027910",1.21544621657439
"stewartERR2027907",1.15871272054454
"hessSRR094427",1.08503345991164
"shiSRR873610",1.12092506199169
"wallaceERR983269",1.34367256252723
"stewartERR2027921",1.15476459137179
"hessSRR094405",1.08181461548185
"wallaceERR983266",1.12441624820088
"shiSRR873465",1.10745842228746
"stewartERR2027913",1.30473062204838
"wallaceERR983262",1.1114951135581
"stewartERR2027905",1.14747302136058
"shiSRR873461",1.15963722346455
"stewartERR2027911",1.2870767498268
"shiSRR873453",1.07928060516159
"stewartERR2027914",1.22404224068399
"stewartERR2027901",1.19705371490145
"wallaceERR983267",1.25725499351108
"stewartERR2027893",1.16703792372787
"stewartERR2027892",1.1310523344513
"shiSRR873603",1.13411295592034
"stewartERR2027904",1.09143355866334
"stewartERR2027896",1.1945911924404
"stewartERR2027894",1.09810200217274
"wallaceERR2530127",1.04355638530998
"stewartERR2027906",1.10026841546142
"wallaceERR2282092",1.07167160491909
"stewartERR2027930",1.19742297897944
"stewartERR2027922",1.19431746474101
"shiSRR873600",1.13581208734035
"shiSRR873450",1.07164628001874
