"","stewartERR2027890","shiSRR873458","shiSRR873455","stewartERR2027917","shiSRR873463","wallaceERR983265","shiSRR873599","wallaceERR983268","stewartERR2027895","hessSRR094166","stewartERR2027928","stewartERR2027923","shiSRR873457","hessSRR094424","shiSRR873597","shiSRR873452","hessSRR094418","shiSRR873460","stewartERR2027903","stewartERR2027908","shiSRR873602","shiSRR873596","stewartERR2027927","stewartERR2027929","stewartERR2027912","wallaceERR983264","shiSRR873459","shiSRR873606","shiSRR873604","stewartERR2027909","stewartERR2027920","shiSRR873454","shiSRR873462","stewartERR2027889","stewartERR2027916","shiSRR873464","stewartERR2027891","shiSRR873595","stewartERR2027900","hessSRR094416","shiSRR873609","wallaceERR983263","hessSRR094415","stewartERR2027925","shiSRR1222431","stewartERR2027898","stewartERR2027918","shiSRR873456","hessSRR094419","hessSRR094403","shiSRR873598","shiSRR873605","stewartERR2027926","hessSRR094417","stewartERR2027915","stewartERR2027897","shiSRR873607","stewartERR2027924","stewartERR2027902","wallaceERR2027890","shiSRR1222429","wallaceERR2530126","wallaceERR2027889","stewartERR2027899","shiSRR1267595","stewartERR2027919","shiSRR873608","shiSRR873451","hessSRR094428","shiSRR873601","stewartERR2027910","stewartERR2027907","hessSRR094427","shiSRR873610","wallaceERR983269","stewartERR2027921","hessSRR094405","wallaceERR983266","shiSRR873465","stewartERR2027913","wallaceERR983262","stewartERR2027905","shiSRR873461","stewartERR2027911","shiSRR873453","stewartERR2027914","stewartERR2027901","wallaceERR983267","stewartERR2027893","stewartERR2027892","shiSRR873603","stewartERR2027904","stewartERR2027896","stewartERR2027894","wallaceERR2530127","stewartERR2027906","wallaceERR2282092","stewartERR2027930","stewartERR2027922","shiSRR873600","shiSRR873450"
"Thermoprotei",35.9079562025754,11.1067126618786,11.2655209275553,20.264085486424,7.18523158554111,43.7810491253486,23.5436022955012,16.7542120446153,22.8461091555313,8.65960586856498,29.2474562360688,17.6283750455231,10.3870705878012,14.8681521844896,38.2319773808162,7.9975110720691,8.11829515801681,9.7703192775368,16.0037141725725,17.1938714913496,28.2985259690389,21.1179490883444,21.5639185292325,16.8372621770285,27.2072944962541,8.75037937479034,8.2291260159153,31.8083603423918,27.2496136657896,12.8968936464912,21.5430384767949,10.2389883690754,12.8237207556612,43.0404016914322,20.0850996769364,8.00965726497121,44.122087756382,20.029148803791,13.6131785477024,8.44296531236737,31.0915221835754,11.3966401539562,9.32273101179051,19.7569847683581,29.7020026658776,24.8846926776038,21.3710265842085,9.67758366016401,7.16116387758179,8.50159404888417,28.7616701326445,25.258562311465,20.0204449856717,8.77942495834579,18.5816951427533,57.0814457488185,29.0684711181704,22.6277463852071,21.3515417547282,25.3510056803973,3.90667390124797,5.89866281615066,43.0404016914322,11.5110672802981,20.8938992485255,16.9105557756858,26.8324547329819,8.28616800358321,14.8246058642497,21.993716631652,19.7367171323823,13.2672672064094,6.96484014433163,32.5531538217155,13.1414983978434,18.1027269847201,9.31881381477,13.1492477085375,9.3360327019046,23.561818685212,11.7770625458214,9.5897108044075,8.78067432301411,23.3771555729214,7.05640338707363,19.017472354926,18.6385703956203,18.6126507124051,22.8871451344393,12.9181902304403,16.7032715982077,10.7756515850951,27.3343290186967,11.0387761236533,6.64927721168221,6.49035755418734,10.2344724586757,27.8331424304045,18.7103976352573,34.8931535011094,6.9763624425476
"Archaeoglobi",3.99416693442745,1.34592546513601,8.38746813584409,3.91425060306768,1.95290909760861,4.76823307305777,3.63309285422655,3.47675740690277,3.56703461945935,3.03845819949648,3.96836499631609,3.21312170678075,1.58665731891812,5.01443352469917,6.10260349420629,3.95300318436368,2.47563396302161,1.35106307331295,2.18935907764714,3.87980521794212,4.66591407500625,3.92151031255244,4.26184173421026,3.18216199039533,4.54175822274513,3.24265610274268,2.46025416970664,5.27975151666251,6.86787370003759,3.65992927805831,3.87544625148751,1.32115978955812,6.00525459777305,4.75537352462401,5.05476321802852,1.85967602486093,4.19850874544145,3.7032617681903,1.59514774821437,3.372718947533,5.2209426661807,2.92198907123121,2.64405186258765,3.82470654855026,6.71898881254429,4.67329309579404,3.2104344150518,1.9355167320328,2.01015126388261,2.8410939296016,6.26813867548585,5.44827727729782,4.14485775093985,3.22553082411244,3.67719023517239,6.60840001068024,5.91991702596195,3.4338964477366,3.8927726295634,2.90093244257083,1.51926207270754,3.55609490088249,4.75537352462401,4.50635546789393,3.48430393814585,3.7300687261747,5.40683016273206,2.6059692984242,5.02214580786648,2.73307249002563,3.99388332731797,2.21571468620278,2.43349836368214,5.87135404919714,3.96088703524744,2.85533252642096,2.8020123543272,2.1675217616879,1.52161858953694,4.13892134641645,2.41780754251962,3.48990259862359,2.6628794603231,4.06455640108071,1.7461608381572,3.78344970433969,4.03264125606859,3.9522432367164,3.65629098423997,4.4840672936208,3.03743048957149,2.99504515356117,4.11549950215732,3.61499153601544,3.4215942001789,3.38156721135445,4.4110113198591,4.18304479238676,4.01461192958182,4.25736745108342,1.42263077259794
"Halobacteria",58.9139622828048,27.2238873494316,22.9010772140449,73.6981576724874,28.8698920372895,24.2860483553588,64.3304062722146,58.9545296511027,49.3831379652097,73.812830974911,76.4108446881733,59.96597871134,31.9176414154459,82.3392040478739,64.2227924232272,29.6475238827276,78.1720454089256,32.2975183104601,49.7316783417312,68.7913219050636,66.3452730149624,65.5461542219966,89.4622892958182,67.9577322955875,86.5356333373705,45.448301199623,29.2515737143051,87.0107205185739,101.752077851564,61.7876782380972,78.1475604918683,29.9856087951495,27.3833354184912,69.6600524894523,77.9134819951147,30.3257695633024,64.9055771062229,74.7087250381406,46.0415939466958,76.210046682004,110.371162438178,44.5007459458505,72.231579772024,62.3374379744891,134.640391574524,39.1112948647998,64.3093288783105,32.2161666581776,34.0971908136087,72.5671777744041,52.3107334792472,100.705916151936,78.238379595234,79.3566027256804,65.998340836852,72.5410966828947,96.344582762344,71.5931857441015,74.9290991528026,39.3555071272909,25.8274552360282,74.2862848408974,69.6600524894523,43.3075827306597,56.9723044342001,86.6159304449211,88.1870272748109,30.8440897430677,95.2418812507661,71.1254168031918,64.0113595349809,33.9315087463311,43.0757181617297,84.3185615788873,64.6330298560602,73.9380843683745,74.7840115476873,28.1547241597971,29.439451185702,74.8337627112281,29.6168424993371,59.7344966341995,30.5616627292466,66.9960879240266,38.0567382672344,84.7476029799887,52.3499638467101,64.3550068619424,51.5060121258153,69.0994769946966,53.4743531830714,54.5977198591026,62.2109746653391,67.1186065275514,47.0891428499941,62.4702326829986,95.4706091768717,58.4818928151538,84.4745627689292,71.1172137639539,31.1610855767126
"Methanobacteria",860.471094194122,346.106429904428,390.53120631527,2884.82292314617,103.227827112274,4480.77592156371,394.23927843833,2735.11806880221,553.364546666211,235.762653008074,3114.06134877778,1687.46513739898,41.5851813586215,563.805909636405,1008.85482210273,40.5182826397277,230.947654838638,102.823010737396,936.799894400976,2313.80102141811,609.205984954335,403.783853829208,2357.64447961866,1871.04411613325,2998.06650864232,310.004312892353,369.139929076811,352.029315216488,1067.71029110805,1315.76750734967,3198.47282824276,25.6210630617878,435.380958338546,1431.761339098,2492.83350405799,189.752206326161,1241.33005040533,603.331230982963,598.769671925024,235.286234392799,986.825748926484,1081.60382771741,283.16816169846,2768.48768127765,735.342424102574,961.685096634484,3379.943339355,61.7327968216778,612.694105231419,230.258734737253,459.307461959932,990.137181670805,2343.38079623723,235.93369504849,2658.67844858925,3292.59859198804,1396.21606319255,4764.10678957869,3065.05265629798,598.056518166554,134.997287032013,20.6453198565273,1431.761339098,418.140477755862,209.411197947099,1980.02887501309,675.358698143479,117.492568915672,428.6514080891,843.062274733535,1815.04188591076,994.78158660033,475.902771950435,905.820667845303,3481.587915162,1299.00164902561,236.897408138572,819.01193289906,187.352512604934,2986.26460002159,608.044799633949,1232.04091609943,545.658140900463,2700.28065928725,38.6068985313113,2210.85006514549,1265.68329718004,2596.04068866808,936.116471414252,735.285125533502,470.500578929059,449.71905174266,923.996017258546,481.944817984781,44.061626226801,688.151092406412,604.551677428878,1277.14563959209,1712.609340524,1044.87111874795,65.9061063690085
"Methanococci",30.6532539113671,3.92467341514449,9.25088397335746,28.4061313145105,3.37153174398467,74.0844251028079,18.7105318242769,20.63502504205,24.12340658214,3.77636947651706,35.6453372877088,19.020574120771,3.8190472676285,10.158606597256,43.7805416183176,2.21441382087039,3.21163324932533,2.80167816255422,16.4861924724282,21.2637079852726,31.8031664368795,20.9671217686309,25.2754050341584,19.012410879324,33.8166340813537,10.3030206220149,5.49739552403414,18.1298304662179,20.5592448732406,15.8459344056284,29.1074970249901,1.69863401514615,7.09996246715876,42.6275099782164,23.8003309431881,4.81231953801732,43.9943323035469,26.3170230718748,15.4860696685471,3.372718947533,22.6264986374377,15.6560350991799,4.13255513337773,26.8449290245799,21.4084629396866,28.6734828741939,33.1409420964439,2.47033056588397,4.84948992411679,3.44835064737904,33.9302089869202,23.1090065871827,23.5396638308094,3.14008629897039,24.6777215402254,60.0318627232838,27.8258647513159,39.4709875484656,30.184793800466,21.556929012897,4.77482365708085,2.13519305063787,42.6275099782164,14.1107823800131,18.9406857472651,17.8533203987849,23.4059133623653,2.93171546072723,7.68560572180095,24.0406298787657,21.7312843113044,13.405749374297,3.04886576599256,29.131228764542,24.7762067036265,17.5462823814204,3.33269651234371,13.0743067965642,3.53324994519594,30.3849384558351,16.8674573503949,12.3726072731375,3.65975228393123,27.0605109047331,1.38736066593312,23.0389536631811,23.0637330854251,24.2494566401809,22.913639996644,15.4944907118661,18.9411050016355,13.5525793198643,22.8814028100454,12.8027654289737,6.94327159451294,11.3960113960114,6.28077071134793,28.3326857771431,20.8277647626085,37.1560785426763,3.20091923834537
"Methanomicrobia",57.4507526137571,21.6026692303342,45.3498889893923,54.9663950965667,25.3141235859833,79.5142790328928,56.3077579900064,50.1404797925221,42.5395577731451,53.5419741296988,63.0788170448505,48.5149108208904,29.2424633777351,114.070253965165,72.8667854282773,21.833022217342,55.1330374467516,21.4747920073953,45.2710299091029,47.1713052773269,74.60373273126,57.0764567051241,58.6924287494655,52.986801412504,67.0969081440213,32.5862977812565,28.165668425607,65.5644893210338,83.4299168859374,56.1143292193527,58.9726299087664,19.9825418170666,31.8403603152759,69.038341978748,58.4745094949177,21.4352131286602,61.792989709879,64.2829138576141,36.4369278580356,53.8518237251792,83.2164675724669,39.1908473768307,52.9202083904579,47.8208290543329,90.8407287455987,44.7877023596911,48.5691425926019,18.7694188356339,81.8634102216192,50.8577501138606,55.5843512675826,78.840984178449,54.8327812442394,53.5096338702098,51.4433787272914,76.2880817394555,84.5748958440329,57.3222299832279,54.9097707689807,40.620199349791,21.4867064568638,50.9527722947181,69.038341978748,34.4756738987508,47.0440653551438,58.4650698875514,75.982122392849,22.9854635775072,107.068438331296,61.8179365109959,51.4503352772448,41.1663576149993,81.9837207350843,69.5201301835132,52.0828035196582,52.1148956564828,52.2405485151457,40.2144463019542,22.3729512953101,61.5723208461795,36.1735205877612,33.4436463465082,23.5289297955728,55.7697164340546,24.1113715734584,55.9040189757124,44.4251626898048,55.9498636446633,43.7253542583867,39.1662895973715,42.1086517443158,42.1422386009233,53.086624626618,37.9336803303327,44.6683805913666,41.4101265165095,57.7454638074206,55.3534395325485,57.6301211196889,66.6604020719188,23.7196323046619
"Methanopyri",0.677228799525446,0.282757450658825,0.493380478579064,0.834433268095823,0.350049743910977,0.38214308121396,0.424862541424098,0.779921256143054,0.324664228837019,1.04175709697022,0.755434934668868,0.640780369071053,0.424338585292056,1.16441244202264,0.926667429355909,0.201310347351854,1.204362468497,0.554646945886369,0.213929057483193,0.605724692188923,0.758760444522582,0.596936293514213,0.814161868114874,0.935403454279359,0.938630032700659,0.31308403750619,0.305410862446341,0.651853236931771,0.87186233972351,0.431119488894087,0.579135263784213,0.471842781985043,0.375328412360816,0.726119909448576,0.638247577023087,0.391510742075986,0.551671273605723,0.617920548202064,0.228950617979004,0.692412499162404,1.20928907801966,0.436974196453005,0.881350620862548,0.652647541534297,1.43881376591857,0.233834099789549,0.59881143478239,1.22243162023124,0.552791597567717,0.867509596824915,0.465860992955426,1.2184235907328,0.75411832395806,0.982612039133592,0.75035187308334,0.582963233265395,0.856797131984337,0.547917703597435,0.699976516916852,0.507305919759923,0.10851871947911,0.629805144432753,0.726119909448576,0.276682007451238,0.43166256865462,0.988308807789877,0.900756360302544,0.570055784030294,1.16940466370506,0.869263535262032,0.474896947362422,0.128349326334917,0.503482420072166,0.693600684870047,0.864655917806826,0.641739031542692,0.72173045490246,0.472704213985127,0.309481747024462,0.793058625333765,0.426366061261524,0.458801850250085,0.245804257875978,0.690926938050061,0.310960149260872,0.814318644973775,0.32641256068588,0.718589679402982,0.194295656167342,0.277196887242013,0.337492276619054,0.481811611659841,0.539329571855294,0.213577180464807,0.262718384657246,0.255457702266213,0.590450334154368,0.62064476412976,0.807115192109139,0.767093234429446,0.383015977237908
"Thermococci",19.8027632912331,12.3056042526721,13.3212729216347,21.0378326986583,15.991746195512,22.7916977989699,28.5652702851139,19.1832439086271,17.207204128362,16.7549266429378,22.4345522882217,21.4638373985239,19.0214383233091,24.897019233888,28.8933923872718,14.9884704073789,17.1733166804202,13.8092867809145,15.407443820864,18.97541470367,33.0801047459541,25.4834440462509,23.5561134914354,20.4714612434153,25.442497015416,15.4369598901011,19.512360656294,28.6425870522729,37.962556905985,20.6845627118333,23.3082110273701,15.7359567792012,14.3406730889528,22.9083712608384,23.6900165471594,14.175951452668,19.6220761422499,26.683513879774,17.8468883359043,17.1539612695718,37.0655550540318,18.6045074550446,16.5889772415684,18.139762551468,41.6387274370926,23.2207427791013,17.9391828991531,13.9560943309734,9.95024875621891,17.3935674163395,23.3560038360085,36.3013276969485,22.6235497187418,16.4694322211304,21.2195781251456,24.5067063022331,36.2961311350558,20.5824657969693,22.4398923390957,13.7258404487157,8.35594139989148,22.6422629974116,22.9083712608384,15.8475783475783,24.4879074858875,22.9952588503737,34.5885858354343,14.9232460605074,25.7302153625983,25.7733747084787,21.6410538913056,14.949318904167,11.9996643450533,31.9395839850997,19.3784649814353,23.0985434960968,17.1304846207731,13.270306104802,15.0485499490645,22.5575906034285,13.6021172714652,20.2963408672107,13.4236436384492,20.9088786494046,13.9573266995168,22.3582667958441,17.109802706332,20.6977387985416,18.3653553181812,21.4909116108808,18.5257298919505,20.245854141301,19.8888151344175,22.0973279121644,17.7522565632682,17.1892725084214,28.1882147271048,19.5578789086744,21.8707253030613,27.7150785599359,14.2536660100678
"Thermoplasmata",78.5783138485875,154.283775377481,90.9053531781926,50.7942287560876,191.643022955894,28.980134263405,327.933779473543,76.2631435524943,71.7593383684768,124.750412362184,47.545769098048,59.9060496120743,111.601047931811,348.357172975252,333.884648699887,77.9254053658358,125.989696009992,152.698570717486,97.7428208594486,124.438813888119,562.74116090348,272.606572247348,57.3779439456376,44.8948901907954,48.0561274806651,24.7560021085252,170.470163055466,368.969708302169,586.35091676064,56.2473341680541,56.683855612852,103.663859202114,127.814963092706,122.135267121955,48.5422740524781,139.704083130781,97.1638289470628,272.381508407981,41.4513217206577,124.768265171651,202.284373619636,55.990077596024,126.464021309099,31.0871380445528,537.665701123089,84.3361653240974,35.3600668253433,95.0695257984007,330.569375345495,122.405604111995,250.467434847661,375.949087849623,35.2871514995782,124.706284444824,45.0211123850004,70.9479605187038,452.985136323438,53.6331962841978,43.5385393522282,51.6094458933229,88.0086814975583,51.3828831250624,122.135267121955,18.600701293009,230.018912067234,52.8904616814002,453.731377492551,104.360926747832,329.129439513952,146.26563614286,93.3267480956632,24.4708123499073,336.354227853766,395.716166958901,55.0328060627638,59.0927922146495,120.571440701352,32.3687092869084,128.422029942359,43.3929769731439,19.3164624095922,76.9771727276146,138.770159363094,73.8338821040393,78.9240778835574,56.8561453913741,52.4739179836794,53.564381512219,105.502541298866,86.7055557593768,240.927947995036,17.2508089877398,125.70251133975,39.5196886519325,25.0145433391507,40.1371677967423,44.9494788696928,84.7154873575166,55.0987143808011,256.314615619169,92.6077916393084
"Nitrososphaeria",5.70454039892237,3.2008143414579,8.24356549625853,3.83333586191899,2.24768782932311,7.51167817848934,8.33559581272059,2.88476898356527,4.66918423840607,3.34230401944613,5.11084375553753,3.7755332537352,1.93719788937678,5.91287989361357,19.010574141566,1.99480253285019,2.34181591096639,1.279954490507,3.0814887641728,6.83716695039392,10.9580738588521,8.75010887183289,4.08900290187303,2.9941861766167,4.83589113621814,5.70260211171989,2.5959923307939,11.2840729660101,8.78910328697323,4.83404192866348,3.99841332804443,1.69863401514615,1.76717127486551,7.19475674983033,3.47490347490348,1.71285949658244,6.8755661889387,6.97184839212812,6.47066992452136,2.74731410957986,10.9342904659263,1.93769365901888,3.03576324963767,4.57813054870382,9.38758113688006,8.37736079246038,4.2118081589316,1.73177812866093,2.48756218905473,2.71096749007786,4.50122445896121,9.34210256305021,3.44660004357128,2.60605801683257,3.52805197468378,9.63891880345684,11.3763619191254,3.96926641766386,4.17727921385863,4.02986674288164,1.95333695062398,2.30416516255885,7.19475674983033,3.42976112206881,3.19096418154631,2.9922529341841,10.3483841393537,2.11735005496966,5.2739156504772,7.4301794422065,3.66145546416428,2.53321038818916,2.12581466252692,5.63853703609391,2.60668328162352,2.85127088698082,2.37746502791399,1.66599412002075,1.52161858953694,4.38763203956846,5.76634099925646,6.98732653905457,2.70384683663576,4.53152771093523,1.88968090704684,3.45354625329903,9.49901869641566,3.64006903172986,9.76777253277635,6.87692865848936,7.43002227449026,6.38074837063033,8.4688571744662,5.88523786169691,4.12217655926489,3.86217407494003,4.27208182946984,5.15185613151614,6.89192517937349,15.5662394596595,0.574523965856861
"Acidobacteria subdivision 6",7.63241800341086,4.95391053554261,3.30976071046789,9.58839682611928,6.35616640259405,2.75485236158721,9.04439088182811,6.79847022674096,5.21171525238372,9.28900078131782,9.96521268757636,6.12198798652056,5.53485111250507,11.4300541662612,10.1524833706506,5.85630101387211,10.2593839909004,6.71265021688118,4.25127105721919,8.19509877667366,14.4627143266926,8.42296229104574,12.7309445187348,7.66672783339972,10.6406906932886,3.08611408398959,4.90354106927736,11.4424914817585,14.6337134026647,7.75556442255214,9.15906386354621,5.59133696652275,4.33191542599775,8.6944553863385,9.65250965250965,5.4811503890638,9.12290074562728,11.3505612423186,5.82885753641628,9.58209555292488,13.0221847822676,4.74492183017152,9.068118610208,7.80777610350222,16.8721274626112,4.11751349629424,8.64502558786677,7.5892629756023,6.08070757324489,9.93298488364528,9.37807557440451,13.8438570930209,10.3677304390086,9.22800871534156,7.33107761714344,10.2975337540162,12.0828437647967,8.8210567701297,9.99837424808974,5.05162373620092,4.77482365708085,9.35491055998894,8.6944553863385,3.50920447074293,6.81359093174723,10.2155606261415,15.1386660554664,5.51732562400749,12.9793979388001,11.0652814987568,7.34190680622305,5.04615509327281,5.84599032194904,9.79044043643489,8.86908092162148,9.02496283599912,8.42726442930226,3.36657635325993,4.31984938554978,9.35715324802087,3.29133800949444,3.93742243616261,5.89930218902347,7.20946522254995,6.54212314021911,11.2710052450473,3.87563268257411,8.87634956442863,6.0584918241271,6.27769421106912,7.47675197432982,4.91252514861284,7.66401150569753,5.17726905978579,7.94410353606435,4.42504697823847,10.5354863545191,6.62525670977541,11.1476234650399,9.18977694846476,6.5933464653097
"Acidobacteriia",35.2801601621395,33.4219306678731,29.1094482361648,40.7304578257198,32.7941339032389,18.7820472602623,47.8125796617265,38.8973980699298,30.1467824066163,42.0826460630263,42.0012497318672,35.2613600217589,46.1237592708756,56.9978268625734,45.3266216680014,40.2254675890341,44.3160782389544,37.9150963521297,32.4443898242596,41.1100993705214,51.3528143535269,48.0374391645441,47.6898725541031,38.3157367085435,47.0093603474229,32.5160136095714,33.6291294093693,63.2297639823818,72.2836528421668,42.4102331255704,44.2840142800476,33.312100408144,27.289503315401,39.2009833467009,43.1171696477819,32.9847800199018,36.4451464542055,53.880541042709,30.146415796842,43.845346317929,73.4045711609899,29.0786465276,42.1481452465823,32.9155109366452,83.7878265496432,30.5678779724889,35.0078248048831,44.0075383283248,26.0063319764812,42.898349562992,44.7961018766644,70.5967453982065,43.4428015216432,43.106762934165,40.0389623705526,38.7603798606228,67.5015845736432,41.4535294683525,41.6011849925035,24.1434746882927,16.4948453608247,49.109440164671,39.2009833467009,24.1179048871357,42.4817974333964,45.0158721483647,63.7863855145542,29.5818233641435,61.5809158459301,47.9887439045545,37.1321923142678,25.6360891284743,30.0970602220917,60.5785017740171,40.3336554600478,43.3783092207339,40.0135855144452,19.6402836225284,37.8857238649112,39.2165143900253,23.0133681358964,34.5079162122523,36.7340807603545,37.3434097482643,43.474620867818,45.2886446396953,32.1743621526702,39.9759684762954,29.8376306527892,36.8427274543135,36.8956941177692,33.5835715262359,38.0158203341078,35.9837997753484,40.8777296127406,37.7341334788143,54.958190906486,36.2345532619171,45.9479148650703,57.2807695479328,32.8299409061064
